run,h,k,l,omega,x,y,module,Linv,P,edge,Iunscaled,sigmaunscaled,Iraw,varraw,counts,bgsum,nframes,wom,wpos,wom2,Iscaled,sigmascaled,normalized_residual
2,-6,1,2,31.483427,674.6429,197.57347,1,0.60360504,0.7559946,0,1.1237093,3.9564438,1.4074074,24.555098,18,0.25925926,7,258.84877,8.2839506,8088.5918,1.088696,4.5183547,-1.714045
2,-6,1,3,31.072495,691.28146,223.20295,1,0.63771601,0.75005411,0,23.02393,5.8818393,27.079755,47.858256,42,0.23312883,7,892.7408,28.754601,27722.254,22.306533,5.0680666,1.5242444
2,-6,1,4,30.987321,708.24665,247.8351,1,0.6702557,0.74185457,0,26.81279,6.1873057,29.677019,46.898576,42,0.19254658,7,1011.0078,32.627329,31329.965,25.977337,5.4854886,1.169306
2,-6,1,5,31.182605,725.75486,271.78184,1,0.70127579,0.73151315,0,13.462475,5.4304297,14.042945,32.087433,27,0.20245399,7,468.15337,15.006135,14610.128,13.043001,5.2643942,0.15584253
2,-6,1,6,31.622705,744.00713,295.32944,1,0.73076365,0.71918049,0,19.77892,6.5340138,19.465409,41.350619,35,0.23899371,7,679.58176,21.597484,21388.24,19.162633,6.5229699,-0.65644389
2,-6,1,7,32.279308,763.20481,318.75444,1,0.75865528,0.70504069,0,22.794983,6.3755447,21.184049,35.105404,31,0.15337423,7,703.58589,21.754601,22769.755,22.08472,4.6476528,2.6876509
2,-6,1,8,33.129828,783.56335,342.3379,1,0.78484363,0.68931133,0,25.245794,7.3315516,22.17284,41.462582,36,0.21604938,7,736.4321,22.17284,24479.96,24.459167,5.5456142,2.569947
2,-5,-3,6,-4.4839456,731.54134,363.19594,1,0.72477371,0.7367382,0,34.639357,7.4324476,35.21118,57.080167,51,0.25465839,7,-176.01708,40.763975,766.42042,33.560038,7.8363348,-1.3887665
2,-5,-3,7,-2.1944405,747.66857,386.58217,1,0.74552259,0.7220337,0,127.12174,12.502976,123.11656,146.62908,140,0.26380368,7,-278.21779,124.96933,624.18175,123.16078,11.586195,0.8211891
2,-5,-3,8,0.18290985,765.1262,410.5597,1,0.76509089,0.70565278,0,193.69162,15.383573,178.64417,201.31238,195,0.26380368,7,30.33589,178.64417,31.570169,187.65643,14.974042,-0.078421152
2,-5,-3,9,2.6431156,784.09152,435.4384,1,0.7832466,0.68784647,0,4.318443,4.6420872,3.7924528,16.619295,13,0.1509434,7,17.333333,4.9433962,62.180031,4.1838857,3.9511134,1.0675633
2,-5,-2,2,-4.9188847,646.84857,263.97856,1,0.58385751,0.8018511,0,210.25523,13.138682,288.75776,325.59469,315,0.40372671,7,-1415.809,289.8323,6937.9095,203.70394,12.545493,0.49296806
2,-5,-2,3,-3.3385969,660.27141,287.5173,1,0.6111264,0.79539745,0,29.819838,6.4187265,38.811321,69.791741,61,0.35220126,7,-134.91038,42.698113,432.2158,28.890689,6.3610081,-0.62880653
2,-5,-2,4,-1.6091637,674.36937,310.55885,1,0.63772269,0.7864795,0,195.36122,13.332995,240.93168,270.37499,262,0.32919255,7,-407.46739,245.06211,703.75116,189.27401,12.871014,0.48120621
2,-5,-2,5,0.25130312,689.24498,333.33829,1,0.66355069,0.77521441,0,55.265091,8.007867,64.565217,87.524405,81,0.26086957,7,16.836957,67.608696,8.986413,53.543099,8.2391914,-1.0527934
2,-5,-2,6,2.2283336,705.00572,356.08867,1,0.6884781,0.76175281,0,27.466938,6.9521854,30.390244,59.168501,51,0.31707317,7,66.620427,32.920732,145.7984,26.611102,5.9811361,1.9921966
2,-5,-2,7,4.3105279,721.77154,379.05119,1,0.71234101,0.74627882,0,14.413912,5.6213385,15.100629,34.682133,29,0.21383648,7,72.913522,17.867925,303.13247,13.964793,5.5418964,-0.44110058
2,-5,-2,8,6.4891327,739.68267,402.48599,1,0.73494711,0.72901,0,89.882344,10.225383,89.15625,102.87598,99,0.15625,7,573.52969,89.15625,3715.141,87.081722,8.7180855,2.0636598
2,-5,-2,9,8.7577294,758.9086,426.68471,1,0.75607709,0.71019743,0,34.622976,7.5367588,32.522013,50.118177,45,0.19496855,7,285.45755,32.522013,2511.6301,33.544167,6.9037113,0.81542549
2,-5,-2,10,11.112013,779.65934,451.98647,1,0.77548475,0.69012562,0,145.89432,13.689424,129.83544,148.4158,143,0.20253165,7,1461.5206,131.18354,16295.329,141.34843,13.026817,0.53414571
2,-5,-1,-5,7.9047181,514.58176,43.810444,1,0.29514101,0.79121675,0,16.256752,2.8772557,43.58125,59.496133,55,0.18125,7,346.95156,43.58125,2775.3145,15.750211,2.2855862,2.0778722
2,-5,-1,-4,5.4942702,534.85483,83.406224,1,0.33925967,0.80280148,0,103.66777,6.9792379,245.3125,272.75195,265,0.3125,7,1376.775,249.25,7634.0094,100.43761,7.303618,-1.71304
2,-5,-1,-3,4.0811321,552.19817,118.45976,1,0.37897577,0.81196804,0,229.26368,10.64333,491.20497,520.00802,512,0.33540373,7,2041.8012,493.13043,8512.3952,222.12011,10.349296,0.60995968
2,-5,-1,-2,3.3771804,567.91071,150.17913,1,0.41583539,0.81859926,0,577.04151,17.406082,1135.9441,1174.0912,1163,0.40993789,7,3869.7842,1135.9441,13283.208,559.06162,17.392643,-1.1152525
2,-5,-1,-1,3.2078026,582.74379,179.36554,1,0.45072586,0.82261147,0,149.97807,9.4761461,273.72222,299.10802,292,0.29012346,7,903.19444,276.22222,2972.0417,145.30494,9.1931069,-0.059218418
2,-5,-1,0,3.4572974,597.17074,206.59462,1,0.48417688,0.82395446,0,327.52792,14.277037,557.375,590.30234,581,0.375,7,1939.9313,559.675,6763.3016,317.32256,14.725423,-2.1518448
2,-5,-1,1,4.0442267,611.51054,232.3061,1,0.51650062,0.82261147,0,150.10684,10.312223,239.06962,269.74439,261,0.34810127,7,991.05538,243.0443,4058.1586,145.4297,9.9999875,-0.044919925
2,-5,-1,2,4.9088121,625.99221,256.85394,1,0.54786609,0.81859926,0,582.3254,20.274561,870.08696,917.6916,904,0.52173913,7,4275.6925,872.37267,21013.924,564.18086,20.159187,-0.88898851
2,-5,-1,3,6.0058778,640.79164,280.53707,1,0.57834238,0.81196804,0,229.79687,13.316023,322.625,349.50781,342,0.3125,7,1938.2906,324.6625,11599.666,222.63668,12.933202,0.56149743
2,-5,-1,4,7.3006101,656.05455,303.62003,1,0.60792556,0.80280148,0,133.18105,10.927099,175.87342,208.22136,199,0.36708861,7,1290.4794,176.25949,9463.8485,129.0313,10.235,1.2293173
2,-5,-1,5,8.7658622,671.91193,326.34799,1,0.63655611,0.79121675,0,6.0236463,4.8549465,7.4871795,36.415516,28,0.32051282,7,103.5,11.641026,922.75321,5.835957,4.935517,-1.0251136
2,-5,-1,6,10.380361,688.49141,348.9588,1,0.66413041,0.77736448,0,274.83663,15.947794,321.6962,348.45273,341,0.3164557,7,3336.8513,323.32911,34466.794,266.27306,15.476332,-0.10323365
2,-5,-1,7,12.127475,705.92673,371.69386,1,0.6905084,0.76142878,0,106.99786,10.802329,117.98734,141.8912,135,0.26582278,7,1464.8323,120.03797,17887.047,103.66394,9.919935,1.3471379
2,-5,-1,8,13.994341,724.36654,394.80898,1,0.71551831,0.74362724,0,66.391817,9.4765734,69,97,89,0.3125,7,1044.65,74.6,14635.363,64.323131,9.2097684,0.075068499
2,-5,-1,9,15.971243,743.98368,418.58665,1,0.73895934,0.7242109,0,111.91518,11.738201,109.68153,132.3403,126,0.26751592,7,1744.5414,109.68153,27774.275,108.42804,10.981232,0.77987406
2,-5,-1,10,18.051172,764.98625,443.35095,1,0.76060249,0.7034643,0,11.587457,5.8667951,10.716981,29.442215,24,0.20754717,7,240.24371,13.36478,4320.7913,11.226407,5.2859041,0.60760556
2,-5,-1,11,20.229526,787.63177,469.48716,1,0.78018982,0.68170544,0,55.063199,9.5859947,48.1125,70.156406,64,0.25625,7,966.85938,48.1125,19444.288,53.347499,8.9565015,0.78051974
2,-5,0,-5,30.311061,483.47074,27.167158,1,0.24266799,0.79665135,0,238.96093,8.6772169,784.48148,811.47005,804,0.31481481,7,23799.756,784.48148,722150.81,231.51521,8.3518891,0.51432588
2,-5,0,-4,24.844378,510.85306,70.049702,1,0.29672409,0.80834262,0,534.34194,14.202378,1455.6667,1496.9506,1485,0.44444444,7,36276.833,1457.5556,903083.1,517.69251,13.226466,2.5332255
2,-5,0,-3,21.301061,532.71854,107.10211,1,0.34320048,0.81759205,0,60.372467,5.3730184,143.82278,163.83783,158,0.22151899,7,3089.8418,145.06329,65827.896,58.491337,5.3298326,-0.61681391
2,-5,0,-2,18.9846,551.61946,140.14871,1,0.38515742,0.82428247,0,174.0602,9.2105861,372.50943,388.55287,384,0.18238994,7,7073.3632,372.50943,134363.25,168.6367,8.7795408,0.71368251
2,-5,0,-1,17.531121,568.84477,170.25881,1,0.42413625,0.82833019,0,320.3034,13.137764,625.54658,658.3231,649,0.36645963,7,10982.393,626.31677,192628.28,310.32315,12.626748,0.20740539
2,-5,0,0,16.721917,585.14169,198.1457,1,0.46100211,0.82968502,0,-1.0591794,2.8379257,-1.90625,26.086914,18,0.30625,7,49.898438,2.90625,860.57227,-1.0261767,2.8481856,-0.14948127
2,-5,0,1,16.413502,600.9853,224.32748,1,0.49625989,0.82833019,0,314.29552,14.255389,524.6051,566.16986,554,0.4522293,7,8610.6067,524.6051,141375.23,304.50246,13.824332,-0.11738177
2,-5,0,2,16.505994,616.70101,249.20588,1,0.53019891,0.82428247,0,169.79556,10.98884,263.97546,291.8624,284,0.31288344,7,4403.6273,266.90184,72677.562,164.50494,10.602404,0.29323331
2,-5,0,3,16.926911,632.52796,273.11024,1,0.56296851,0.81759205,0,62.528012,7.3227212,90.808642,113.09675,107,0.2654321,7,1574.4228,92.962963,26675.06,60.579717,7.147478,-0.20335962
2,-5,0,4,17.622077,648.65532,296.32484,1,0.59462129,0.80834262,0,494.98077,19.548676,672.88889,706.22771,697,0.38888889,7,11872.586,672.88889,209538.65,479.55779,18.895504,0.73124343
2,-5,0,5,18.550155,665.24496,319.10747,1,0.62513948,0.79665135,0,232.55517,14.402968,296.35849,336.88893,325,0.43396226,7,5595.5,300.30189,104276.72,225.30904,14.037988,0.0067032714
2,-5,0,6,19.679182,682.44708,341.70353,1,0.65445164,0.78266886,0,1.8143517,4.3501262,2.1698113,27.064792,20,0.28301887,7,109.02358,5.490566,2169.9375,1.7578188,4.1713269,0.065213409
2,-5,0,7,20.984278,700.41204,364.358,1,0.68244342,0.76657926,0,15.07955,5.7757337,16.93865,42.091573,35,0.28220859,7,385.52301,18.828221,7903.4068,14.60969,5.1161188,1.2567746
2,-5,0,8,22.446077,719.30069,387.32679,1,0.70896431,0.74860013,0,168.95898,13.391077,178.40491,199.93188,194,0.25153374,7,4014.2853,179.34969,89875.875,163.69443,12.365103,0.76484972
2,-5,0,9,24.049639,739.29459,410.88912,1,0.7338317,0.72898254,0,110.25055,11.3454,109.52201,127.02259,122,0.19496855,7,2658.533,110.15723,64182.574,106.81528,9.8898231,2.2980631
2,-5,0,10,25.783678,760.60748,435.36211,1,0.75683267,0.70801101,0,6.4137364,5.6809662,6,28.243902,22,0.25,7,220.72561,8.5121951,5725.8857,6.2138924,5.5051539,-0.21907029
2,-5,0,11,27.64003,783.49955,461.11962,1,0.77772394,0.68600355,0,19.383548,6.818438,17.097561,36.171921,31,0.23170732,7,585.66463,21.04878,16300.474,18.779581,6.8946862,-0.67759952
2,-5,1,-2,35.722738,551.81497,130.03034,1,0.38218095,0.81859926,0,670.30387,17.960084,1435.7342,1479.8625,1467,0.48101266,7,51322.377,1435.7342,1834686.3,649.41803,16.690063,1.9884596
2,-5,1,-1,32.947525,570.10886,160.87294,1,0.4231551,0.82261147,0,166.2009,9.6385597,323.09375,351.08691,343,0.30625,7,10712.305,325.34375,352752.07,161.02229,8.9207824,1.4137581
2,-5,1,0,31.022008,587.21471,189.30634,1,0.46162422,0.82395446,0,395.26303,15.23724,705.50617,739.67657,730,0.38271605,7,21899.951,705.50617,679864.95,382.94713,14.374637,1.0393926
2,-5,1,1,29.752577,603.69516,215.90283,1,0.49820256,0.82261147,0,150.7194,10.132607,248.86164,279.91104,271,0.34591195,7,7552.2028,253.71698,224811.99,146.02317,9.8080658,0.0064241843
2,-5,1,2,29.005645,619.92897,241.09761,1,0.53324796,0.81859926,0,613.78093,20.449251,942.22699,985.46024,973,0.46625767,7,27421.054,945.51534,795312.16,594.65628,19.831503,0.091760821
2,-5,1,3,28.68486,636.1904,265.2418,1,0.56695615,0.81196804,0,246.44298,13.703578,352.9441,385.16508,376,0.36024845,7,10167.331,354.32919,291766.92,238.76413,12.890713,1.6051183
2,-5,1,4,28.718473,652.69318,288.6343,1,0.59941311,0.80280148,0,128.36913,10.328468,171.92638,191.35316,186,0.22699387,7,4935.1166,171.92638,141677.23,124.36931,9.812569,0.84281145
2,-5,1,5,29.051818,669.61739,311.54284,1,0.63062627,0.79121675,0,5.5792347,4.900298,7,37.8,29,0.34375,7,250.95,8.6,7324.0375,5.4053927,5.008619,-1.0959054
2,-5,1,6,29.642563,687.12737,334.2195,1,0.66054391,0.77736448,0,300.72152,16.584305,353.90566,380.92595,373,0.28930818,7,10487.231,353.90566,310797.75,291.35141,15.437088,1.230604
2,-5,1,7,30.457599,705.38515,356.91352,1,0.68906758,0.76142878,0,96.231953,10.471445,106.33758,133.89002,126,0.31210191,7,3389.5175,111.35669,103180.55,93.233485,10.048189,0.35400243
2,-5,1,8,31.470908,724.56173,379.88317,1,0.71606003,0.74362724,0,56.289722,8.5351517,58.45679,78.56592,73,0.2345679,7,1974.1605,62.641975,62222.965,54.535805,8.8337237,-0.98664755
2,-5,1,9,32.66209,744.84806,403.40835,1,0.74134988,0.7242109,0,115.52708,11.913711,112.85625,135.44962,129,0.25625,7,3819.5969,116.9125,124795.13,111.9274,10.999323,1.0779628
2,-5,1,10,34.015315,766.46717,427.80531,1,0.76473402,0.7034643,0,5.5030072,5.0626126,5.0621118,21.68766,17,0.19254658,7,295.42391,8.689441,10046.565,5.3315403,5.0868095,-0.52526741
2,-5,1,11,35.51858,789.68912,453.44538,1,0.78597797,0.68170544,0,61.567974,9.8130233,53.4,72.44,67,0.2125,7,1914.45,53.8,68130.262,59.649593,8.7902472,1.496261
2,-4,-4,10,-4.0297915,783.71133,508.08281,1,0.76469052,0.67955733,0,27.16434,7.4344895,24.140127,43.649884,38,0.21656051,7,-120.40605,30.10828,483.5824,26.317933,6.5853937,0.92246305
2,-4,-3,8,-4.6936658,712.05099,445.63873,1,0.69324936,0.75134426,0,54.291121,8.5471198,58.840764,85.810134,78,0.29936306,7,-299.91242,63.140127,1432.9144,52.599477,8.6451316,-0.81629065
2,-4,-3,9,-1.7575671,729.48516,470.44281,1,0.7112739,0.73161648,0,70.070056,9.3610009,72.074074,92.712391,87,0.24074074,7,-136.90432,74.432099,263.49151,67.886761,9.5393648,-0.61375186
2,-4,-3,10,1.2345867,748.37541,496.61174,1,0.72777779,0.71052179,0,17.188025,6.3171809,16.780488,38.036788,32,0.23780488,7,26.908537,19.243902,43.483232,16.652468,6.1744955,0.23214973
2,-4,-3,11,4.2832951,768.9343,524.58732,1,0.74243419,0.6883782,0,22.150752,7.5419704,20.537975,48.899896,41,0.33544304,7,110.79589,26.06962,470.88252,21.460562,7.8729963,-1.0718263
2,-4,-3,12,7.3910817,791.44328,554.92731,1,0.75488518,0.66553719,0,25.249031,6.9563269,22.260563,37.61342,33,0.17605634,7,167.6919,22.697183,1249.57,24.462303,6.636164,0.37356929
2,-4,-2,6,-2.9539283,653.40506,391.34301,1,0.61115935,0.81300752,0,150.38221,11.484553,200.04908,233.40404,224,0.37423313,7,-608.92945,207.47239,1811.0652,145.69649,10.784816,0.82499061
2,-4,-2,7,-0.34427684,669.33211,414.03426,1,0.63501487,0.79606415,0,112.25625,10.591692,140.72611,176.30273,166,0.39490446,7,-41.952229,143.65605,24.45621,108.75848,10.368146,-0.20583359
2,-4,-2,8,2.3283112,686.24153,437.30367,1,0.65781003,0.77709991,0,98.914334,10.195118,116.85185,145.05653,137,0.31481481,7,288.75926,126.09877,670.92438,95.832287,10.811379,-1.6523166
2,-4,-2,9,5.0602464,704.25388,461.4361,1,0.67928203,0.75636585,0,51.370553,8.2075485,57.2,83.52,76,0.29375,7,298.2,59.2,1510.4,49.769911,7.8107509,0.32460523
2,-4,-2,10,7.8500715,723.52284,486.76622,1,0.69914588,0.73414651,0,162.95534,13.050758,171.11321,187.80249,183,0.18867925,7,1356.9858,172.88679,10671.192,157.87786,12.427928,0.41638235
2,-4,-2,11,10.698313,744.24592,513.69919,1,0.71709182,0.71075988,0,33.493277,7.5159154,33.197531,55.49579,49,0.24691358,7,407.01543,37.888889,4376.3866,32.449668,7.4983917,-0.52754344
2,-4,-2,12,13.607425,766.67963,542.7399,1,0.73278118,0.68655745,0,20.753577,6.0061133,19.444444,31.665926,28,0.13580247,7,306.06944,21.944444,4283.3715,20.106921,4.480677,2.5933432
2,-4,-2,13,16.581826,791.16146,574.53586,1,0.74584033,0.66192416,0,-1.6901642,5.100855,-1.5,20.493243,14,0.25,7,48.584459,2.8783784,823.76098,-1.6375008,5.1195865,-0.39726846
2,-4,-1,-6,-0.7945845,448.33403,57.316849,1,0.194376,0.83005824,0,162.33868,6.2798894,693.24691,719.17711,712,0.30246914,7,-539.25,693.24691,573.70448,157.28041,6.2374704,-0.68903088
2,-4,-1,-5,-3.7967447,470.27407,97.365385,1,0.23750945,0.84515382,0,108.94,5.7315498,387.65217,415.96219,408,0.32298137,7,-1451.6087,387.65217,5498.9022,105.54556,5.4675161,0.37702608
2,-4,-1,-1,-5.0776978,532.67429,220.71735,1,0.374804,0.87926122,0,323.9428,12.0376,759.94479,797.45692,787,0.42944785,7,-3851.316,761.42331,19536.831,313.84915,11.910365,-0.44453528
2,-4,-1,0,-4.0907809,546.63762,246.3739,1,0.40606305,0.88071723,0,450.87121,14.703135,977.90244,1016.9649,1006,0.43902439,7,-3987.4878,977.90244,16335.473,436.82262,14.25905,-0.12270032
2,-4,-1,1,-2.8125268,560.65706,270.82694,1,0.43683025,0.87926122,0,325.07445,13.119942,654.31677,697.38764,685,0.47204969,7,-1831.6056,654.96894,5161.2896,314.94553,12.95587,-0.36680341
2,-4,-1,2,-1.301309,574.89273,294.36381,1,0.46716695,0.87490993,0,31.037704,5.0706018,58.127389,90.178182,81,0.36305732,7,-68.671975,60.942675,95.656051,30.070607,5.2077865,-1.0636721
2,-4,-1,3,0.39955197,589.46511,317.23594,1,0.49705097,0.86771356,0,30.132936,5.2022707,52.603774,82.47775,74,0.33962264,7,18.669811,59.698113,31.84434,29.194031,5.0348485,0.21251684
2,-4,-1,4,2.2574586,604.47342,339.6736,1,0.52640043,0.8577558,0,138.24147,9.7829085,225.26087,254.11531,246,0.32919255,7,509.5,226.34783,1156.6902,133.93403,9.840593,-1.0520195
2,-4,-1,5,4.247746,620.00782,361.89718,1,0.55508907,0.84515382,0,100.54537,9.1038708,153.08589,192.13139,181,0.42944785,7,652.10123,153.8773,2778.0621,97.412503,8.9872434,-0.56162641
2,-4,-1,6,6.3517999,636.15824,384.12666,1,0.58295608,0.83005824,0,157.4705,11.304039,224.21875,259.06738,249,0.38125,7,1412.3906,226.125,8847.3984,152.56391,11.349668,-0.83545283
2,-4,-1,7,8.5557453,653.0215,406.59073,1,0.60981222,0.81265317,0,82.828593,8.8898115,110.37975,140.34706,132,0.35443038,7,993.02215,114.55696,8624.9415,80.247757,9.0455859,-1.2142511
2,-4,-1,8,10.849516,670.70783,429.53637,1,0.63544329,0.7931562,0,60.166952,8.0691299,75.1,101.44187,94,0.3,7,815.42813,76.825,8679.0516,58.292225,7.9669029,-0.078441786
2,-4,-1,9,13.22619,689.34771,453.24019,1,0.65961152,0.77181838,0,3.655875,4.4819172,4.2777778,27.503086,21,0.2654321,7,92.972222,7.2222222,1199.2014,3.5419625,4.2365934,0.40461752
2,-4,-1,10,15.681528,709.09988,478.02263,1,0.68205531,0.74892424,0,18.231029,5.8434491,20.018405,41.169456,35,0.22699387,7,315.94018,20.521472,4869.6323,17.662973,5.7670936,-0.28805862
2,-4,-1,11,18.21366,730.16166,504.26696,1,0.70248731,0.72479179,0,51.489398,8.7177011,53.124224,80.90093,73,0.31055901,7,1050.6475,57.84472,19085.743,49.885052,8.7415449,-0.73411077
2,-4,-1,12,20.822915,752.78306,532.44571,1,0.72059095,0.6997725,0,119.50252,11.993204,116.05,135.64587,130,0.225,7,2440.0969,117.6375,50629.677,115.77897,12.662299,-1.5742992
2,-4,-1,13,23.511768,777.28692,563.15901,1,0.73601512,0.67425133,0,26.062034,6.4947937,23.875,35.399805,32,0.125,7,562.73438,23.875,13272.914,25.249973,5.7036083,0.87417471
2,-4,0,-5,27.056622,431.39461,80.252816,1,0.17135911,0.8510681,0,1.3376921,1.0663073,6.64375,28.046523,22,0.24375,7,276.11719,10.30625,7399.5504,1.2960113,1.1658958,-0.72977875
2,-4,0,-4,20.245626,459.07789,119.1184,1,0.22326807,0.86377663,0,320.1111,9.2475095,1238.4417,1279.9684,1268,0.44785276,7,25157.107,1240.0859,510542.71,310.13684,8.7380633,1.0790334
2,-4,0,-3,16.285778,480.82568,153.02665,1,0.2671505,0.87381725,0,10.079414,2.3915083,32.968553,61.188956,53,0.3081761,7,578.31761,35.735849,9368.092,9.7653516,2.2503822,0.2823917
2,-4,0,-2,13.944615,499.63243,183.61181,1,0.30685589,0.88107282,0,132.55698,6.9950137,380.60976,403.39619,397,0.25609756,7,5341.1646,382.56098,74609.739,128.42666,6.636145,0.29824523
2,-4,0,-1,12.659593,516.84534,211.7726,1,0.34407769,0.88545963,0,45.880094,4.7181668,118.06918,147.42498,139,0.32704403,7,1495.8695,118.06918,18970.194,44.450528,4.5766151,0.16550703
2,-4,0,0,12.119575,533.19309,238.0992,1,0.37967954,0.88692748,0,282.28024,11.27807,659.40373,694.08294,684,0.37267081,7,8022.7189,660.50311,97488.937,273.48474,10.897353,0.086613461
2,-4,0,1,12.132308,549.11583,263.02251,1,0.41411993,0.88545963,0,45.96553,5.447211,98.282209,135.65433,125,0.41104294,7,1233.954,102.25767,14906.716,44.533301,5.2796247,0.16067406
2,-4,0,2,12.570199,564.90263,286.88208,1,0.4476296,0.88107282,0,125.75508,8.5289027,247.52469,281.82034,272,0.37654321,7,3141.8904,249.53704,39583.948,121.8367,8.2925397,-0.42308232
2,-4,0,3,13.344353,580.75848,309.9625,1,0.48029883,0.87381725,0,8.1417783,3.8956773,14.8125,50.232422,40,0.3875,7,227.92969,17.15625,3030.1973,7.8880907,3.8337993,-0.3202893
2,-4,0,4,14.390726,596.841,332.51555,1,0.51212505,0.86377663,0,290.20358,13.634563,489.47239,528.85099,518,0.4601227,7,7015.911,489.47239,100605.96,281.1612,13.496569,-0.73456497
2,-4,0,5,15.662105,613.28229,354.77546,1,0.54304073,0.8510681,0,9.8782636,4.3695523,15.481481,46.896205,38,0.35185185,7,256.5216,16.382716,4024.8264,9.5704692,3.7056779,2.0021454
2,-4,0,6,17.123183,630.20332,376.97052,1,0.57293037,0.83584229,0,76.128362,8.2878693,111.06289,146.19441,136,0.3836478,7,1967.9088,114.55346,33818.024,73.756297,8.1826615,-0.48933853
2,-4,0,7,18.747384,647.72434,399.33344,1,0.60164091,0.81828333,0,40.520316,6.5744788,55.111111,79.95679,73,0.28395062,7,1080.1667,58.111111,20095.771,39.257753,6.0052247,1.3276991
2,-4,0,8,20.514745,665.97345,422.11156,1,0.6289879,0.79860878,0,72.56592,8.7297472,92.134969,122.85333,114,0.33128834,7,1920.4279,93.564417,39439.084,70.304856,8.4642443,-0.17898903
2,-4,0,9,22.410465,685.09475,445.57827,1,0.6547588,0.7770697,0,7.5407352,4.9191639,8.9493671,34.08316,27,0.29113924,7,297.06646,13.227848,6673.4723,7.3057753,4.9573074,-0.83205212
2,-4,0,10,24.423902,705.25713,470.04693,1,0.67871396,0.75395063,0,118.14267,11.205739,131.23899,154.95059,148,0.25786164,7,3250.4009,132.96226,79471.024,114.46149,10.708265,0.90990716
2,-4,0,11,26.547899,726.66504,495.88914,1,0.70058579,0.72956957,0,102.27822,10.877588,106.50955,128.31458,122,0.24203822,7,2839.6879,106.95541,75425.309,99.091362,10.148122,0.92376984
2,-4,0,12,28.778328,749.57266,523.55974,1,0.72007607,0.704278,0,45.704597,8.398811,44.701863,67.478762,61,0.25465839,7,1334.1615,46.47205,38308.827,44.280499,8.1426431,0.5578076
2,-4,0,13,31.113836,774.3038,553.63279,1,0.73685142,0.67846087,0,3.3314824,4.9781833,3.0674847,21.010265,16,0.20858896,7,317.3773,10.09816,9975.5023,3.2276776,4.8237917,-0.42262525
2,-4,1,-2,35.330381,501.5278,174.5759,1,0.30817038,0.87490993,0,41.563255,4.2729939,118,147.16667,139,0.33333333,7,4219.9306,119.5,149033.89,40.268196,3.9533535,1.05886
2,-4,1,-1,31.985731,519.73568,203.29319,1,0.34734787,0.87926122,0,350.46844,12.030362,887.16049,927.39339,916,0.45061728,7,28602.735,893.77778,915415.53,339.54828,11.464263,1.0390525
2,-4,1,0,29.755222,536.8129,230.02587,1,0.38447748,0.88071723,0,475.69628,14.654261,1089.6709,1126.8316,1116,0.40506329,7,32540.356,1093.8418,968085.08,460.87418,13.848461,0.95046293
2,-4,1,1,28.348392,553.29215,255.24977,1,0.42014239,0.87926122,0,332.18429,12.982487,695.18519,738.17375,726,0.48148148,7,19811.179,699.4321,561174.17,321.83384,12.690858,0.010566077
2,-4,1,2,27.573367,569.51811,279.33158,1,0.45465059,0.87490993,0,36.918039,5.4830487,71.043478,111.33081,100,0.45962733,7,2077.5435,75.043478,57525.06,35.767719,5.3158736,-0.0087265246
2,-4,1,3,27.296822,585.73217,302.57317,1,0.48814454,0.86771356,0,32.653333,5.5408364,58.04375,97.007773,86,0.44375,7,1695.6094,62.375,46107.077,31.635896,5.2377354,0.66048438
2,-4,1,4,27.422715,602.11726,325.23767,1,0.52065927,0.8577558,0,150.09079,10.250379,247.26582,285.16744,274,0.40506329,7,6764.4494,247.26582,185090.74,145.41414,9.9398202,-0.048367098
2,-4,1,5,27.880045,618.82412,347.56668,1,0.55215556,0.84515382,0,106.31661,9.3145725,162.73292,203.27055,192,0.47204969,7,4572.132,164.42857,127150.18,103.00391,8.9921294,0.0039597139
2,-4,1,6,28.615351,635.98813,369.7932,1,0.58254005,0.83005824,0,172.00832,11.979489,245.09375,291.36816,278,0.50625,7,7130.1172,249.21875,204009.86,166.64876,11.575571,0.23624826
2,-4,1,7,29.587897,653.74123,392.15253,1,0.61167744,0.81265317,0,84.150952,9.0410797,111.8,144.28,135,0.3625,7,3313,112,98012.3,81.528913,9.1355191,-1.0739165
2,-4,1,8,30.766465,672.22155,414.89293,1,0.63939796,0.7931562,0,66.712203,8.6692881,82.754717,115.64899,106,0.35220126,7,2623.9906,85.54717,80490.988,64.633534,8.2439617,0.66354691
2,-4,1,9,32.127163,691.58233,438.28718,1,0.66550144,0.77181838,0,-5.7393605,4.1823322,-6.65625,23.527148,15,0.34375,7,65.696875,2.0625,2093.1383,-5.5605292,4.8071059,-1.5367214
2,-4,1,10,33.651899,712.00141,462.64654,1,0.689759,0.74892424,0,20.261993,5.7368745,22,38.8,34,0.1875,7,741.1,22,24969.375,19.630655,5.5098811,0.052398923
2,-4,1,11,35.327321,733.69255,488.33876,1,0.71191269,0.72479179,0,65.736694,9.2742446,66.925926,89.151806,83,0.25925926,7,2358.108,66.925926,83096.498,63.688421,8.5291341,0.81316002
2,-4,1,12,37.144084,756.92035,515.81277,1,0.7316733,0.6997725,0,166.59692,14.027065,159.33333,179.97531,174,0.22222222,7,5921.3241,159.59259,219722.2,161.40597,12.813187,1.7135149
